id,order,image,click,row,col
8,41,303,1,5,7
8,41,303,2,5,8
8,41,303,3,5,7
8,42,212,1,4,5
8,42,212,2,5,5
8,42,212,3,5,5
8,43,44,1,5,4
8,43,44,2,4,5
8,43,44,3,4,4
8,44,371,1,5,7
8,44,371,2,4,7
8,44,371,3,5,7
8,45,291,1,3,7
8,45,291,2,4,7
8,45,291,3,3,8
8,46,309,1,5,5
8,46,309,2,5,4
8,46,309,3,4,4
8,47,250,1,2,7
8,47,250,2,2,6
8,47,250,3,3,6
8,48,230,1,5,5
8,48,230,2,5,4
8,48,230,3,4,5
8,49,78,1,6,6
8,49,78,2,5,7
8,49,78,3,6,7
8,50,21,1,3,4
8,50,21,2,4,4
8,50,21,3,4,3
8,51,5,1,6,2
8,51,5,2,6,1
8,51,5,3,5,1
8,52,62,1,4,8
8,52,62,2,4,7
8,52,62,3,4,9
9,1,28,1,4,7
9,1,28,2,3,6
9,1,28,3,4,7
9,2,154,1,4,8
9,2,154,2,4,6
9,2,154,3,5,6
9,3,291,1,4,7
9,3,291,2,4,8
9,3,291,3,4,7
9,4,0,1,5,7
9,4,0,2,5,6
9,4,0,3,5,6
9,5,309,1,5,5
9,5,309,2,5,5
9,5,309,3,4,5
9,6,66,1,3,7
9,6,66,2,3,7
9,6,66,3,4,6
9,7,44,1,5,5
9,7,44,2,5,4
9,7,44,3,5,4
9,8,94,1,6,6
9,8,94,2,5,6
9,8,94,3,6,4
9,9,79,1,3,4
9,9,79,2,4,4
9,9,79,3,2,4
9,11,222,1,5,8
9,11,222,2,5,7
9,11,222,3,4,4
9,12,62,1,4,7
9,12,62,2,5,6
9,12,62,3,4,6
9,13,354,1,5,4
9,13,354,2,5,3
9,13,354,3,4,4
9,14,163,1,5,4
9,14,163,2,4,4
9,14,163,3,6,4
9,15,13,1,5,5
9,15,13,2,4,5
9,15,13,3,4,5
9,16,12,1,5,1
9,16,12,2,5,2
9,16,12,3,5,1
9,17,53,1,4,7
9,17,53,2,4,8
9,17,53,3,5,7
9,18,212,1,5,5
9,18,212,2,4,5
9,18,212,3,5,5
9,19,30,1,5,6
9,19,30,2,4,6
9,19,30,3,5,7
9,20,226,1,5,4
9,20,226,2,6,4
9,20,226,3,6,5
9,21,2,1,5,7
9,21,2,2,6,7
9,21,2,3,4,7
9,22,75,1,6,7
9,22,75,2,6,8
9,22,75,3,5,7
9,23,223,1,5,4
9,23,223,2,5,4
9,23,223,3,6,4
9,24,250,1,1,7
9,24,250,2,2,6
9,24,250,3,2,6
9,25,56,1,4,7
9,25,56,2,4,6
9,25,56,3,4,7
9,26,21,1,4,3
9,26,21,2,3,4
9,26,21,3,4,3
9,27,39,1,5,3
9,27,39,2,5,3
9,27,39,3,5,3
9,28,78,1,5,9
9,28,78,2,5,9
9,28,78,3,5,9
9,29,190,1,6,7
9,29,190,2,6,7
9,29,190,3,6,6
9,30,46,1,5,4
9,30,46,2,5,5
9,30,46,3,6,5
9,31,32,1,5,3
9,31,32,2,5,3
9,31,32,3,5,3
9,32,245,1,2,7
9,32,245,2,3,7
9,32,245,3,3,7
9,33,371,1,5,7
9,33,371,2,5,7
9,33,371,3,5,6
9,34,217,1,4,7
9,34,217,2,5,6
9,34,217,3,4,9
9,35,303,1,6,7
9,35,303,2,6,7
9,35,303,3,6,7
9,36,36,1,5,3
9,36,36,2,5,3
9,36,36,3,4,3
9,37,31,1,4,6
9,37,31,2,5,6
9,37,31,3,5,6
9,38,3,1,5,3
9,38,3,2,5,3
9,38,3,3,5,3
9,39,5,1,4,4
9,39,5,2,4,3
9,39,5,3,4,3
9,40,73,1,5,3
9,40,73,2,5,3
9,40,73,3,5,3
9,41,71,1,5,4
9,41,71,2,5,4
9,41,71,3,5,4
9,42,9,1,6,6
9,42,9,2,6,7
9,42,9,3,6,7
9,43,224,1,4,2
9,43,224,2,4,2
9,43,224,3,4,2
9,44,312,1,3,7
9,44,312,2,3,7
9,44,312,3,3,7
9,45,4,1,5,3
9,45,4,2,5,3
9,45,4,3,6,3
9,46,24,1,3,8
9,46,24,2,3,7
9,46,24,3,3,9
9,48,389,1,5,3
9,48,389,2,6,3
9,48,389,3,6,3
9,49,230,1,5,5
9,49,230,2,5,4
9,49,230,3,5,5
9,50,277,1,5,6
9,50,277,2,6,5
9,50,277,3,6,6
9,51,464,1,5,3
9,51,464,2,5,4
9,51,464,3,5,3
9,52,45,1,5,4
9,52,45,2,5,5
9,52,45,3,3,4
10,1,217,1,5,6
10,1,217,2,5,6
10,1,217,3,4,7
10,2,389,1,4,7
10,2,389,2,4,6
10,2,389,3,4,7
10,3,154,1,4,6
10,3,154,2,5,6
10,3,154,3,5,5
10,5,32,1,5,4
10,5,32,2,6,4
10,5,32,3,6,3
10,6,163,1,5,4
10,6,163,2,6,4
10,6,163,3,5,3
10,7,78,1,4,2
10,7,78,2,5,2
10,7,78,3,6,2
10,8,277,1,5,5
10,8,277,2,5,6
10,8,277,3,4,5
10,9,30,1,4,5
10,9,30,2,5,5
10,9,30,3,4,4
10,10,44,1,4,5
10,10,44,2,5,4
10,10,44,3,4,4
10,11,223,1,3,4
10,11,223,2,3,3
10,11,223,3,4,3
10,12,46,1,6,5
10,12,46,2,6,4
10,12,46,3,6,5
10,13,309,1,5,4
10,13,309,2,5,5
10,13,309,3,4,4
10,14,190,1,6,5
10,14,190,2,6,6
10,14,190,3,6,7
10,15,39,1,4,5
10,15,39,2,4,4
10,15,39,3,3,5
10,16,56,1,4,3
10,16,56,2,4,4
10,16,56,3,3,3
10,18,354,1,2,3
10,18,354,2,2,4
10,18,354,3,3,3
10,19,12,1,4,9
10,19,12,2,4,10
10,19,12,3,4,8
10,20,291,1,4,7
10,20,291,2,4,8
10,20,291,3,3,8
10,21,0,1,5,6
10,21,0,2,4,5
10,21,0,3,5,5
10,22,62,1,5,8
10,22,62,2,5,7
10,22,62,3,4,7
10,23,28,1,4,7
10,23,28,2,3,7
10,23,28,3,4,6
10,24,245,1,5,8
10,24,245,2,5,7
10,24,245,3,4,8
10,25,31,1,4,6
10,25,31,2,4,5
10,25,31,3,3,6
10,26,250,1,2,6
10,26,250,2,2,5
10,26,250,3,3,6
10,27,79,1,4,3
10,27,79,2,4,2
10,27,79,3,5,3
10,28,312,1,2,9
10,28,312,2,2,8
10,28,312,3,3,8
10,29,222,1,5,7
10,29,222,2,4,7
10,29,222,3,5,8
10,30,21,1,3,5
10,30,21,2,2,4
10,30,21,3,3,4
10,31,94,1,5,6
10,31,94,2,5,7
10,31,94,3,6,6
10,32,4,1,5,4
10,32,4,2,5,3
10,32,4,3,6,3
10,33,24,1,5,7
10,33,24,2,4,7
10,33,24,3,3,6
10,34,5,1,3,10
10,34,5,2,4,10
10,34,5,3,4,9
10,35,36,1,5,3
10,35,36,2,5,4
10,35,36,3,6,3
10,36,464,1,5,7
10,36,464,2,4,7
10,36,464,3,5,8
10,37,212,1,4,5
10,37,212,2,4,6
10,37,212,3,5,6
10,38,66,1,5,8
10,38,66,2,4,9
10,38,66,3,4,8
10,39,45,1,4,3
10,39,45,2,4,4
10,39,45,3,5,3
10,40,3,1,4,4
10,40,3,2,5,3
10,40,3,3,4,3
10,41,13,1,5,5
10,41,13,2,6,5
10,41,13,3,6,6
10,42,53,1,4,9
10,42,53,2,4,10
10,42,53,3,5,10
10,43,224,1,4,4
10,43,224,2,4,5
10,43,224,3,4,2
10,44,9,1,2,6
10,44,9,2,3,6
10,44,9,3,2,5
10,45,73,1,3,6
10,45,73,2,3,5
10,45,73,3,4,5
10,46,371,1,5,6
10,46,371,2,5,7
10,46,371,3,4,7
10,47,2,1,5,8
10,47,2,2,4,7
10,47,2,3,5,7
10,48,75,1,5,7
10,48,75,2,5,8
10,48,75,3,6,7
10,49,226,1,5,4
10,49,226,2,5,3
10,49,226,3,6,4
10,50,230,1,5,5
10,50,230,2,4,5
10,50,230,3,5,6
10,51,303,1,5,8
10,51,303,2,5,9
10,51,303,3,6,8
10,52,71,1,5,4
10,52,71,2,5,5
10,52,71,3,6,4
11,1,212,1,4,5
11,1,212,2,4,5
11,1,212,3,4,5
11,2,154,1,5,6
11,2,154,2,5,6
11,2,154,3,5,6
11,3,312,1,3,6
11,3,312,2,3,5
11,3,312,3,3,7
11,4,30,1,4,4
11,4,30,2,4,5
11,4,30,3,4,4
11,5,9,1,4,7
11,5,9,2,3,6
11,5,9,3,3,7
11,6,44,1,5,4
11,6,44,2,5,4
11,6,44,3,5,5
11,7,73,1,5,6
11,7,73,2,5,5
11,7,73,3,5,5
11,8,32,1,3,10
11,8,32,2,3,9
11,8,32,3,4,9
11,9,2,1,4,7
11,9,2,2,4,6
11,9,2,3,5,7
11,10,245,1,4,8
11,10,245,2,5,10
11,10,245,3,5,8
11,11,39,1,5,3
11,11,39,2,3,8
11,11,39,3,4,7
11,12,4,1,6,3
11,12,4,2,6,9
11,12,4,3,5,5
11,13,371,1,4,7
11,13,371,2,5,7
11,13,371,3,4,6
11,14,230,1,5,5
11,14,230,2,5,5
11,14,230,3,5,5
11,15,28,1,4,7
11,15,28,2,4,6
11,15,28,3,5,7
11,16,291,1,4,8
11,16,291,2,5,7
11,16,291,3,3,8
11,17,223,1,3,5
11,17,223,2,5,4
11,17,223,3,5,5
11,18,309,1,5,5
11,18,309,2,4,4
11,18,309,3,5,5
11,19,3,1,5,3
11,19,3,2,5,3
11,19,3,3,5,4
11,20,190,1,5,6
11,20,190,2,5,7
11,20,190,3,5,6
11,22,250,1,2,6
11,22,250,2,3,6
11,22,250,3,2,7
11,23,303,1,5,8
11,23,303,2,5,9
11,23,303,3,6,9
11,24,217,1,4,6
11,24,217,2,4,6
11,24,217,3,4,6
11,25,62,1,4,8
11,25,62,2,4,8
11,25,62,3,4,9
11,26,53,1,4,7
11,26,53,2,3,7
11,26,53,3,3,6
11,27,12,1,5,1
11,27,12,2,5,2
11,27,12,3,4,2
11,28,389,1,5,8
11,28,389,2,4,5
11,28,389,3,4,6
11,29,71,1,5,4
11,29,71,2,5,4
11,29,71,3,5,4
11,30,277,1,5,5
11,30,277,2,5,6
11,30,277,3,5,6
11,31,36,1,5,3
11,31,36,2,5,3
11,31,36,3,5,3
11,32,13,1,5,5
11,32,13,2,6,6
11,32,13,3,6,5
11,34,24,1,5,6
11,34,24,2,5,6
11,34,24,3,5,6
11,35,79,1,3,4
11,35,79,2,3,5
11,35,79,3,3,4
11,36,94,1,5,4
11,36,94,2,6,4
11,36,94,3,6,5
11,37,163,1,5,5
11,37,163,2,5,4
11,37,163,3,4,4
11,38,56,1,4,2
11,38,56,2,4,1
11,38,56,3,4,3
11,39,45,1,4,3
11,39,45,2,4,5
11,39,45,3,4,1
11,40,46,1,5,5
11,40,46,2,6,5
11,40,46,3,6,4
11,41,464,1,5,5
11,41,464,2,4,4
11,41,464,3,5,7
11,42,78,1,5,4
11,42,78,2,5,5
11,42,78,3,5,6
11,43,0,1,4,6
11,43,0,2,5,6
11,43,0,3,4,7
11,44,224,1,4,2
11,44,224,2,5,3
11,44,224,3,5,5
11,45,354,1,5,4
11,45,354,2,3,3
11,45,354,3,5,3
11,46,226,1,5,3
11,46,226,2,5,4
11,46,226,3,5,5
11,47,75,1,5,7
11,47,75,2,5,8
11,47,75,3,5,7
11,48,222,1,5,8
11,48,222,2,5,6
11,48,222,3,4,7
11,49,21,1,3,5
11,49,21,2,4,5
11,49,21,3,4,6
11,50,66,1,4,8
11,50,66,2,4,7
11,50,66,3,4,9
11,51,31,1,3,7
11,51,31,2,4,6
11,51,31,3,4,7
11,52,5,1,5,3
11,52,5,2,5,4
11,52,5,3,5,3
12,1,217,1,5,6
12,1,217,2,4,9
12,1,217,3,4,6
12,2,163,1,5,5
12,2,163,2,4,10
12,2,163,3,5,4
12,3,62,1,4,6
12,3,62,2,4,4
12,3,62,3,4,5
12,4,354,1,5,2
12,4,354,2,4,8
12,4,354,3,4,9
12,5,32,1,4,4
12,5,32,2,3,4
12,5,32,3,3,6
12,6,9,1,5,6
12,6,9,2,6,6
12,6,9,3,4,6
12,7,78,1,5,1
12,7,78,2,5,10
12,7,78,3,4,8
12,8,303,1,5,7
12,8,303,2,5,6
12,8,303,3,5,8
12,9,230,1,5,5
12,9,230,2,4,4
12,9,230,3,2,2
12,10,0,1,4,6
12,10,0,2,4,5
12,10,0,3,2,4
12,11,3,1,4,3
12,11,3,2,5,4
12,11,3,3,5,2
12,12,371,1,5,8
12,12,371,2,5,10
12,12,371,3,5,9
12,13,53,1,5,10
12,13,53,2,2,8
12,13,53,3,2,6
12,14,21,1,4,3
12,14,21,2,5,4
12,14,21,3,4,2
12,15,45,1,6,7
12,15,45,2,6,8
12,15,45,3,3,6
12,16,31,1,3,7
12,16,31,2,2,7
12,16,31,3,5,7
12,17,66,1,3,4
12,17,66,2,2,8
12,17,66,3,2,9
12,18,24,1,4,7
12,18,24,2,4,6
12,18,24,3,3,7
12,19,154,1,6,2
12,19,154,2,5,2
12,19,154,3,5,2
12,20,222,1,5,8
12,20,222,2,2,5
12,20,222,3,4,4
12,21,28,1,4,10
12,21,28,2,1,8
12,21,28,3,6,4
12,22,56,1,3,7
12,22,56,2,3,1
12,22,56,3,4,7
12,23,36,1,5,3
12,23,36,2,5,2
12,23,36,3,2,5
12,24,212,1,5,6
12,24,212,2,4,10
12,24,212,3,5,7
12,25,312,1,6,9
12,25,312,2,5,5
12,25,312,3,5,4
12,27,389,1,4,7
12,27,389,2,4,6
12,27,389,3,4,8
12,28,223,1,6,3
12,28,223,2,5,4
12,28,223,3,5,9
12,29,190,1,5,7
12,29,190,2,5,9
12,29,190,3,5,10
12,30,79,1,3,7
12,30,79,2,3,2
12,30,79,3,2,2
12,31,224,1,5,6
12,31,224,2,4,2
12,31,224,3,4,6
12,32,291,1,4,7
12,32,291,2,4,6
12,32,291,3,4,8
12,33,39,1,5,3
12,33,39,2,5,4
12,33,39,3,5,9
12,34,46,1,5,5
12,34,46,2,6,5
12,34,46,3,5,6
12,35,309,1,5,5
12,35,309,2,5,7
12,35,309,3,5,6
12,36,75,1,5,5
12,36,75,2,6,6
12,36,75,3,4,7
12,37,4,1,4,5
12,37,4,2,6,3
12,37,4,3,6,2
12,38,250,1,5,1
12,38,250,2,4,1
12,38,250,3,3,5
12,40,30,1,5,9
12,40,30,2,3,3
12,40,30,3,3,2
12,41,277,1,5,6
12,41,277,2,5,7
12,41,277,3,4,8
12,42,73,1,6,10
12,42,73,2,5,10
12,42,73,3,5,9
12,43,12,1,3,9
12,43,12,2,3,10
12,43,12,3,5,1
12,44,464,1,6,5
12,44,464,2,6,6
12,44,464,3,5,4
12,45,5,1,4,4
12,45,5,2,4,3
12,45,5,3,3,6
12,46,44,1,5,4
12,46,44,2,5,3
12,46,44,3,4,4
12,47,226,1,5,3
12,47,226,2,5,4
12,47,226,3,5,2
12,48,245,1,3,5
12,48,245,2,6,4
12,48,245,3,6,5
12,49,71,1,5,4
12,49,71,2,6,4
12,49,71,3,4,4
12,50,13,1,3,5
12,50,13,2,4,5
12,50,13,3,3,6
12,51,2,1,5,8
12,51,2,2,4,9
12,51,2,3,3,9
12,52,94,1,6,6
12,52,94,2,5,6
12,52,94,3,4,6
13,1,226,1,5,3
13,1,226,2,6,3
13,1,226,3,5,2
13,2,230,1,5,3
13,2,230,2,5,4
13,2,230,3,5,2
13,3,62,1,4,7
13,3,62,2,3,6
13,3,62,3,3,7
13,4,2,1,4,7
13,4,2,2,4,6
13,4,2,3,4,5
13,5,223,1,5,4
13,5,223,2,5,5
13,5,223,3,4,5
13,6,30,1,4,4
13,6,30,2,4,5
13,6,30,3,3,5
13,7,12,1,4,2
13,7,12,2,4,3
13,7,12,3,5,2
13,8,31,1,3,5
13,8,31,2,3,6
13,8,31,3,2,5
13,9,354,1,4,8
13,9,354,2,5,8
13,9,354,3,5,9
13,11,212,1,4,5
13,11,212,2,4,6
13,11,212,3,4,4
13,12,56,1,4,7
13,12,56,2,4,8
13,12,56,3,3,8
13,13,154,1,4,6
13,13,154,2,4,7
13,13,154,3,5,7
13,14,217,1,5,6
13,14,217,2,4,7
13,14,217,3,4,6
13,15,303,1,5,6
13,15,303,2,5,7
13,15,303,3,5,8
13,16,78,1,5,10
13,16,78,2,5,9
13,16,78,3,4,8
13,17,250,1,4,6
13,17,250,2,4,5
13,17,250,3,3,5
13,18,53,1,4,5
13,18,53,2,5,5
13,18,53,3,5,6
13,19,309,1,5,5
13,19,309,2,4,5
13,19,309,3,5,4
13,20,312,1,5,7
13,20,312,2,6,7
13,20,312,3,5,6
13,21,46,1,5,5
13,21,46,2,6,5
13,21,46,3,6,4
13,22,4,1,4,4
13,22,4,2,4,5
13,22,4,3,5,5
13,23,39,1,4,7
13,23,39,2,5,7
13,23,39,3,5,6
13,24,28,1,4,7
13,24,28,2,4,6
13,24,28,3,3,7
13,25,32,1,5,4
13,25,32,2,5,3
13,25,32,3,4,3
13,26,222,1,4,7
13,26,222,2,5,7
13,26,222,3,5,6
13,27,75,1,5,7
13,27,75,2,5,7
13,27,75,3,5,8
13,28,3,1,5,4
13,28,3,2,5,5
13,28,3,3,5,3
13,29,94,1,6,5
13,29,94,2,6,6
13,29,94,3,5,6
13,30,36,1,5,3
13,30,36,2,5,4
13,30,36,3,5,5
13,31,71,1,4,4
13,31,71,2,4,3
13,31,71,3,4,2
13,32,224,1,4,2
13,32,224,2,4,1
13,32,224,3,5,1
13,33,44,1,4,7
13,33,44,2,4,8
13,33,44,3,4,6
13,34,291,1,4,7
13,34,291,2,3,8
13,34,291,3,4,8
13,35,245,1,2,5
13,35,245,2,2,4
13,35,245,3,3,3
13,37,79,1,3,4
13,37,79,2,3,3
13,37,79,3,2,3
13,38,24,1,5,7
13,38,24,2,4,7
13,38,24,3,5,8
13,39,389,1,4,6
13,39,389,2,4,7
13,39,389,3,5,7
13,40,13,1,4,5
13,40,13,2,4,6
13,40,13,3,5,6
13,41,0,1,4,7
13,41,0,2,5,7
13,41,0,3,4,8
13,42,9,1,5,7
13,42,9,2,5,8
13,42,9,3,4,8
13,43,66,1,4,7
13,43,66,2,4,8
13,43,66,3,3,9
13,44,163,1,5,4
13,44,163,2,5,3
13,44,163,3,4,4
13,45,5,1,4,4
13,45,5,2,4,5
13,45,5,3,4,6
13,46,371,1,5,6
13,46,371,2,5,5
13,46,371,3,4,5
13,47,73,1,5,8
13,47,73,2,4,8
13,47,73,3,4,7
13,48,190,1,5,6
13,48,190,2,6,6
13,48,190,3,6,7
13,49,45,1,5,4
13,49,45,2,5,3
13,49,45,3,4,4
13,50,21,1,3,4
13,50,21,2,3,5
13,50,21,3,4,5
13,51,277,1,5,5
13,51,277,2,5,4
13,51,277,3,5,3
13,52,464,1,5,7
13,52,464,2,5,8
13,52,464,3,4,8
14,1,53,1,3,9
14,1,53,2,4,7
14,1,53,3,4,8
14,2,30,1,4,6
14,2,30,2,3,6
14,2,30,3,4,5
14,3,230,1,5,5
14,3,230,2,4,5
14,3,230,3,4,5
14,4,36,1,5,3
14,4,36,2,5,3
14,4,36,3,5,4
14,5,39,1,5,6
14,5,39,2,2,6
14,5,39,3,4,7
14,6,2,1,5,7
14,6,2,2,4,7
14,6,2,3,5,8
14,7,94,1,5,6
14,7,94,2,5,6
14,7,94,3,4,7
14,8,62,1,4,7
14,8,62,2,4,7
14,8,62,3,4,6
14,9,222,1,4,4
14,9,222,2,3,4
14,9,222,3,4,4
14,10,291,1,4,8
14,10,291,2,4,7
14,10,291,3,4,7
14,11,354,1,2,5
14,11,354,2,2,6
14,11,354,3,2,7
14,12,277,1,5,6
14,12,277,2,5,5
14,12,277,3,5,5
14,14,12,1,2,6
14,14,12,2,2,7
14,14,12,3,2,8
14,15,5,1,4,6
14,15,5,2,4,7
14,15,5,3,5,6
14,16,46,1,5,6
14,16,46,2,6,5
14,16,46,3,5,5
14,17,75,1,5,7
14,17,75,2,5,7
14,17,75,3,4,7
14,18,45,1,2,4
14,18,45,2,3,4
14,18,45,3,2,3
14,19,13,1,4,5
14,19,13,2,5,6
14,19,13,3,5,5
14,20,9,1,5,7
14,20,9,2,4,7
14,20,9,3,2,7
14,21,73,1,3,3
14,21,73,2,2,3
14,21,73,3,2,2
14,22,71,1,5,4
14,22,71,2,4,4
14,22,71,3,4,5
14,23,217,1,3,7
14,23,217,2,4,7
14,23,217,3,3,9
14,24,32,1,5,7
14,24,32,2,5,3
14,24,32,3,4,3
14,25,56,1,4,7
14,25,56,2,3,7
14,25,56,3,3,7
14,26,309,1,5,5
14,26,309,2,4,5
14,26,309,3,4,5
14,27,154,1,4,6
14,27,154,2,4,5
14,27,154,3,4,6
14,28,163,1,2,5
14,28,163,2,2,3
14,28,163,3,2,2
14,29,4,1,2,7
14,29,4,2,2,6
14,29,4,3,3,6
14,30,31,1,3,5
14,30,31,2,2,5
14,30,31,3,2,5
14,31,66,1,4,7
14,31,66,2,3,7
14,31,66,3,5,7
14,32,223,1,5,4
14,32,223,2,5,3
14,32,223,3,3,3
14,33,28,1,4,7
14,33,28,2,4,6
14,33,28,3,3,6
14,34,44,1,5,9
14,34,44,2,4,8
14,34,44,3,5,10
14,35,190,1,5,6
14,35,190,2,5,5
14,35,190,3,5,7
14,36,245,1,5,8
14,36,245,2,4,7
14,36,245,3,4,8
14,37,312,1,2,6
14,37,312,2,3,6
14,37,312,3,2,7
14,38,3,1,4,4
14,38,3,2,4,3
14,38,3,3,3,3
14,39,224,1,4,2
14,39,224,2,4,2
14,39,224,3,4,1
14,40,0,1,4,6
14,40,0,2,4,7
14,40,0,3,4,6
14,41,79,1,4,3
14,41,79,2,4,4
14,41,79,3,3,4
14,43,78,1,3,5
14,43,78,2,4,5
14,43,78,3,3,5
14,44,389,1,4,6
14,44,389,2,4,7
14,44,389,3,4,7
14,45,464,1,3,4
14,45,464,2,2,4
14,45,464,3,2,5
14,46,371,1,5,7
14,46,371,2,4,7
14,46,371,3,4,6
14,47,24,1,3,8
14,47,24,2,4,8
14,47,24,3,5,8
14,48,250,1,2,5
14,48,250,2,2,6
14,48,250,3,2,5
14,49,303,1,5,5
14,49,303,2,3,7
14,49,303,3,3,6
14,50,21,1,3,4
14,50,21,2,3,5
14,50,21,3,3,4
14,51,212,1,4,5
14,51,212,2,5,5
14,51,212,3,5,4
14,52,226,1,5,6
14,52,226,2,5,5
14,52,226,3,6,6
15,1,464,1,5,7
15,1,464,2,5,7
15,1,464,3,5,7
15,2,44,1,4,3
15,2,44,2,4,4
15,2,44,3,4,5
15,4,226,1,5,4
15,4,226,2,5,4
15,4,226,3,5,4
15,5,71,1,6,7
15,5,71,2,6,7
15,5,71,3,6,7
15,6,217,1,5,6
15,6,217,2,5,6
15,6,217,3,5,6
15,7,13,1,4,5
15,7,13,2,5,5
15,7,13,3,5,6
15,8,73,1,5,9
15,8,73,2,5,9
15,8,73,3,5,9
15,9,5,1,6,1
15,9,5,2,5,1
15,9,5,3,5,2
15,10,154,1,5,5
15,10,154,2,5,5
15,10,154,3,5,5
15,11,2,1,5,7
15,11,2,2,5,7
15,11,2,3,5,7
15,12,4,1,5,3
15,12,4,2,6,3
15,12,4,3,5,3
15,13,250,1,5,5
15,13,250,2,4,5
15,13,250,3,3,5
15,14,190,1,6,7
15,14,190,2,6,6
15,14,190,3,6,8
15,15,31,1,4,6
15,15,31,2,4,6
15,15,31,3,4,6
15,16,66,1,4,7
15,16,66,2,4,7
15,16,66,3,4,7
15,17,230,1,5,5
15,17,230,2,5,5
15,17,230,3,5,5
15,18,163,1,5,4
15,18,163,2,5,4
15,18,163,3,5,4
15,19,24,1,6,7
15,19,24,2,5,7
15,19,24,3,5,8
15,20,28,1,4,7
15,20,28,2,4,7
15,20,28,3,4,7
15,21,212,1,4,5
15,21,212,2,4,6
15,21,212,3,5,6
15,22,222,1,5,8
15,22,222,2,5,8
15,22,222,3,5,8
15,23,12,1,4,2
15,23,12,2,5,2
15,23,12,3,4,3
15,24,36,1,5,3
15,24,36,2,5,3
15,24,36,3,5,3
15,25,354,1,5,3
15,25,354,2,5,4
15,25,354,3,4,4
15,26,53,1,4,7
15,26,53,2,3,8
15,26,53,3,4,8
15,27,75,1,6,8
15,27,75,2,6,7
15,27,75,3,5,7
15,28,309,1,5,5
15,28,309,2,4,5
15,28,309,3,5,5
15,29,79,1,5,3
15,29,79,2,5,3
15,29,79,3,5,3
15,30,224,1,4,1
15,30,224,2,5,1
15,30,224,3,4,1
15,31,56,1,4,1
15,31,56,2,4,1
15,31,56,3,4,1
15,32,46,1,5,5
15,32,46,2,5,6
15,32,46,3,5,6
15,33,312,1,2,5
15,33,312,2,2,5
15,33,312,3,2,5
15,34,39,1,5,4
15,34,39,2,4,4
15,34,39,3,4,4
15,35,62,1,4,8
15,35,62,2,4,8
15,35,62,3,4,8
15,36,30,1,4,7
15,36,30,2,4,6
15,36,30,3,4,5
15,37,245,1,5,9
15,37,245,2,5,8
15,37,245,3,4,8
15,38,94,1,6,6
15,38,94,2,5,6
15,38,94,3,4,6
15,39,389,1,4,8
15,39,389,2,4,8
15,39,389,3,4,8
15,40,291,1,4,7
15,40,291,2,4,8
15,40,291,3,3,8
15,41,0,1,4,6
15,41,0,2,4,6
15,41,0,3,4,6
15,43,45,1,4,2
15,43,45,2,4,2
15,43,45,3,4,2
15,44,3,1,5,4
15,44,3,2,5,4
15,44,3,3,5,4
15,45,277,1,5,6
15,45,277,2,5,6
15,45,277,3,5,6
15,46,371,1,5,7
15,46,371,2,4,7
15,46,371,3,6,7
15,47,78,1,6,9
15,47,78,2,6,8
15,47,78,3,6,7
15,48,303,1,5,8
15,48,303,2,5,7
15,48,303,3,5,6
15,49,9,1,3,8
15,49,9,2,3,9
15,49,9,3,2,9
15,50,32,1,6,4
15,50,32,2,6,4
15,50,32,3,6,4
15,51,21,1,4,4
15,51,21,2,3,5
15,51,21,3,4,5
15,52,223,1,4,5
15,52,223,2,5,5
15,52,223,3,5,4
16,1,222,1,5,7
16,1,222,2,4,8
16,1,222,3,4,7
16,2,154,1,4,6
16,2,154,2,4,5
16,2,154,3,5,4
16,3,224,1,2,5
16,3,224,2,1,6
16,3,224,3,3,4
16,4,9,1,2,7
16,4,9,2,3,7
16,4,9,3,4,7
16,5,39,1,4,7
16,5,39,2,4,6
16,5,39,3,3,5
16,6,277,1,5,5
16,6,277,2,5,6
16,6,277,3,5,4
16,7,223,1,4,7
16,7,223,2,4,6
16,7,223,3,4,5
16,8,0,1,4,6
16,8,0,2,3,6
16,8,0,3,5,6
16,9,13,1,4,5
16,9,13,2,4,4
16,9,13,3,4,6
16,10,245,1,5,9
16,10,245,2,5,10
16,10,245,3,6,10
16,11,56,1,3,7
16,11,56,2,4,7
16,11,56,3,3,8
16,12,212,1,4,5
16,12,212,2,5,5
16,12,212,3,4,6
16,13,24,1,5,7
16,13,24,2,5,6
16,13,24,3,5,5
16,14,66,1,4,8
16,14,66,2,5,8
16,14,66,3,4,9
16,15,371,1,5,8
16,15,371,2,5,9
16,15,371,3,4,8
16,16,4,1,6,1
16,16,4,2,6,2
16,16,4,3,6,3
16,17,217,1,5,6
16,17,217,2,6,6
16,17,217,3,5,5
16,18,226,1,5,6
16,18,226,2,5,5
16,18,226,3,6,5
16,19,354,1,5,2
16,19,354,2,5,1
16,19,354,3,3,6
16,20,75,1,5,7
16,20,75,2,6,7
16,20,75,3,6,6
16,21,45,1,4,1
16,21,45,2,5,1
16,21,45,3,4,2
16,22,12,1,5,1
16,22,12,2,5,2
16,22,12,3,4,1
16,23,62,1,4,8
16,23,62,2,4,7
16,23,62,3,4,9
16,24,28,1,4,8
16,24,28,2,4,7
16,24,28,3,5,8
16,25,291,1,4,7
16,25,291,2,4,6
16,25,291,3,3,6
16,26,73,1,6,10
16,26,73,2,5,10
16,26,73,3,5,9
16,27,2,1,4,8
